image_path,xmin,ymin,xmax,ymax,class
LineCharts/4_line_155.png,28,743,93,126,YAxisbbox
LineCharts/4_line_155.png,304,543,460,449,Legendbbox
LineCharts/3_line_156.png,97,968,757,782,XAxisbbox
LineCharts/3_line_156.png,31,748,93,126,YAxisbbox
LineCharts/3_line_156.png,553,505,707,416,Legendbbox
LineCharts/4_line_157.png,97,932,757,782,XAxisbbox
LineCharts/4_line_157.png,-22,788,93,95,YAxisbbox
LineCharts/4_line_157.png,205,402,384,276,Legendbbox
LineCharts/3_line_158.png,89,913,767,782,XAxisbbox
LineCharts/3_line_158.png,-32,805,93,117,YAxisbbox
LineCharts/3_line_158.png,321,451,452,383,Legendbbox
LineCharts/3_line_159.png,97,912,758,782,XAxisbbox
LineCharts/3_line_159.png,-18,746,93,126,YAxisbbox
LineCharts/3_line_159.png,424,453,616,348,Legendbbox
LineCharts/3_line_160.png,97,935,757,782,XAxisbbox
LineCharts/3_line_160.png,-6,754,93,126,YAxisbbox
LineCharts/3_line_160.png,463,362,642,266,Legendbbox
LineCharts/5_line_161.png,97,843,757,782,XAxisbbox
LineCharts/5_line_161.png,16,779,93,95,YAxisbbox
LineCharts/5_line_161.png,586,308,865,112,Legendbbox
LineCharts/2_line_162.png,85,954,775,782,XAxisbbox
LineCharts/2_line_162.png,9,790,93,95,YAxisbbox
LineCharts/2_line_162.png,549,549,782,483,Legendbbox
LineCharts/4_line_163.png,97,972,757,782,XAxisbbox
LineCharts/4_line_163.png,-23,754,93,126,YAxisbbox
LineCharts/4_line_163.png,199,492,419,333,Legendbbox
LineCharts/2_line_164.png,97,880,757,782,XAxisbbox
LineCharts/2_line_164.png,17,750,93,126,YAxisbbox
LineCharts/2_line_164.png,522,289,763,223,Legendbbox
LineCharts/3_line_165.png,92,927,770,782,XAxisbbox
LineCharts/3_line_165.png,14,754,93,126,YAxisbbox
LineCharts/3_line_165.png,382,486,563,418,Legendbbox
LineCharts/5_line_166.png,79,874,806,782,XAxisbbox
LineCharts/5_line_166.png,30,754,93,126,YAxisbbox
LineCharts/5_line_166.png,571,360,723,247,Legendbbox
LineCharts/5_line_167.png,85,945,775,782,XAxisbbox
LineCharts/5_line_167.png,38,795,93,95,YAxisbbox
LineCharts/5_line_167.png,508,603,698,490,Legendbbox
LineCharts/4_line_168.png,85,1009,799,782,XAxisbbox
LineCharts/4_line_168.png,17,806,93,123,YAxisbbox
LineCharts/4_line_168.png,552,577,829,440,Legendbbox
LineCharts/2_line_169.png,85,906,776,782,XAxisbbox
LineCharts/2_line_169.png,8,743,93,126,YAxisbbox
LineCharts/2_line_169.png,448,592,632,542,Legendbbox
LineCharts/5_line_170.png,97,886,757,782,XAxisbbox
LineCharts/5_line_170.png,-23,792,93,95,YAxisbbox
LineCharts/5_line_170.png,424,614,732,457,Legendbbox
LineCharts/5_line_171.png,80,878,776,782,XAxisbbox
LineCharts/5_line_171.png,-20,759,93,126,YAxisbbox
LineCharts/5_line_171.png,457,437,721,280,Legendbbox
LineCharts/4_line_172.png,85,1011,773,782,XAxisbbox
LineCharts/4_line_172.png,-37,763,93,126,YAxisbbox
LineCharts/4_line_172.png,245,473,465,357,Legendbbox
LineCharts/3_line_173.png,97,961,763,782,XAxisbbox
LineCharts/3_line_173.png,-19,805,93,114,YAxisbbox
LineCharts/3_line_173.png,541,616,713,544,Legendbbox
LineCharts/2_line_174.png,89,986,767,782,XAxisbbox
LineCharts/2_line_174.png,8,784,93,126,YAxisbbox
LineCharts/2_line_174.png,384,523,583,474,Legendbbox
LineCharts/3_line_175.png,85,968,774,782,XAxisbbox
LineCharts/3_line_175.png,-17,787,145,81,YAxisbbox
LineCharts/3_line_175.png,453,456,603,384,Legendbbox
LineCharts/5_line_176.png,96,988,764,782,XAxisbbox
LineCharts/5_line_176.png,-16,743,93,126,YAxisbbox
LineCharts/5_line_176.png,238,308,473,138,Legendbbox
LineCharts/4_line_177.png,97,909,759,782,XAxisbbox
LineCharts/4_line_177.png,13,806,93,120,YAxisbbox
LineCharts/4_line_177.png,273,430,489,313,Legendbbox
LineCharts/4_line_178.png,85,886,776,782,XAxisbbox
LineCharts/4_line_178.png,-16,781,93,121,YAxisbbox
LineCharts/4_line_178.png,204,314,321,220,Legendbbox
LineCharts/3_line_179.png,85,1030,772,782,XAxisbbox
LineCharts/3_line_179.png,25,743,93,126,YAxisbbox
LineCharts/3_line_179.png,412,394,639,273,Legendbbox
LineCharts/5_line_180.png,97,969,763,782,XAxisbbox
LineCharts/5_line_180.png,-42,787,93,126,YAxisbbox
LineCharts/5_line_180.png,323,584,657,387,Legendbbox
LineCharts/5_line_181.png,80,872,804,782,XAxisbbox
LineCharts/5_line_181.png,-9,817,93,95,YAxisbbox
LineCharts/5_line_181.png,185,390,365,277,Legendbbox
LineCharts/2_line_182.png,89,918,771,782,XAxisbbox
LineCharts/2_line_182.png,30,792,93,95,YAxisbbox
LineCharts/2_line_182.png,268,443,484,396,Legendbbox
LineCharts/5_line_183.png,101,1028,764,782,XAxisbbox
LineCharts/5_line_183.png,20,806,93,117,YAxisbbox
LineCharts/5_line_183.png,560,576,833,379,Legendbbox
LineCharts/4_line_184.png,80,897,776,782,XAxisbbox
LineCharts/4_line_184.png,-34,767,93,126,YAxisbbox
LineCharts/4_line_184.png,349,401,597,242,Legendbbox
LineCharts/5_line_185.png,85,837,776,782,XAxisbbox
LineCharts/5_line_185.png,26,769,93,126,YAxisbbox
LineCharts/5_line_185.png,421,465,559,354,Legendbbox
LineCharts/2_line_186.png,79,1001,780,782,XAxisbbox
LineCharts/2_line_186.png,-13,753,93,126,YAxisbbox
LineCharts/2_line_186.png,225,367,442,295,Legendbbox
LineCharts/4_line_187.png,97,927,757,782,XAxisbbox
LineCharts/4_line_187.png,11,789,93,95,YAxisbbox
LineCharts/4_line_187.png,444,526,657,432,Legendbbox
LineCharts/5_line_188.png,97,917,760,782,XAxisbbox
LineCharts/5_line_188.png,-3,796,93,95,YAxisbbox
LineCharts/5_line_188.png,458,627,647,514,Legendbbox
LineCharts/5_line_189.png,97,1037,760,782,XAxisbbox
LineCharts/5_line_189.png,-21,790,93,95,YAxisbbox
LineCharts/5_line_189.png,244,454,553,257,Legendbbox
LineCharts/2_line_190.png,80,882,804,782,XAxisbbox
LineCharts/2_line_190.png,-25,806,93,117,YAxisbbox
LineCharts/2_line_190.png,207,532,417,471,Legendbbox
LineCharts/3_line_191.png,85,868,776,782,XAxisbbox
LineCharts/3_line_191.png,-34,752,93,126,YAxisbbox
LineCharts/3_line_191.png,393,506,505,434,Legendbbox
LineCharts/2_line_192.png,97,965,763,782,XAxisbbox
LineCharts/2_line_192.png,-39,806,93,116,YAxisbbox
LineCharts/2_line_192.png,286,476,428,409,Legendbbox
LineCharts/3_line_193.png,85,872,799,782,XAxisbbox
LineCharts/3_line_193.png,27,750,93,126,YAxisbbox
LineCharts/3_line_193.png,331,479,585,390,Legendbbox
LineCharts/3_line_194.png,97,901,761,782,XAxisbbox
LineCharts/3_line_194.png,-27,762,93,126,YAxisbbox
LineCharts/3_line_194.png,258,585,388,517,Legendbbox
LineCharts/5_line_195.png,97,913,759,782,XAxisbbox
LineCharts/5_line_195.png,-35,778,93,126,YAxisbbox
LineCharts/5_line_195.png,240,535,466,391,Legendbbox
LineCharts/2_line_196.png,97,907,758,782,XAxisbbox
LineCharts/2_line_196.png,11,792,93,95,YAxisbbox
LineCharts/2_line_196.png,305,556,644,483,Legendbbox
LineCharts/4_line_197.png,80,837,776,782,XAxisbbox
LineCharts/4_line_197.png,23,743,93,126,YAxisbbox
LineCharts/4_line_197.png,556,516,758,400,Legendbbox
LineCharts/4_line_198.png,97,1003,757,782,XAxisbbox
LineCharts/4_line_198.png,35,781,93,122,YAxisbbox
LineCharts/4_line_198.png,580,541,718,452,Legendbbox
LineCharts/3_line_199.png,96,1054,761,782,XAxisbbox
LineCharts/3_line_199.png,-7,751,93,126,YAxisbbox
LineCharts/3_line_199.png,368,507,593,410,Legendbbox
LineCharts/5_line_200.png,97,876,763,782,XAxisbbox
LineCharts/5_line_200.png,10,743,93,126,YAxisbbox
LineCharts/5_line_200.png,337,600,622,430,Legendbbox
LineCharts/4_line_201.png,80,974,804,782,XAxisbbox
LineCharts/4_line_201.png,14,796,93,95,YAxisbbox
LineCharts/4_line_201.png,301,478,544,351,Legendbbox
LineCharts/3_line_202.png,97,840,759,782,XAxisbbox
LineCharts/3_line_202.png,15,750,93,126,YAxisbbox
LineCharts/3_line_202.png,523,604,801,508,Legendbbox
LineCharts/2_line_203.png,85,894,776,782,XAxisbbox
LineCharts/2_line_203.png,-35,762,93,126,YAxisbbox
LineCharts/2_line_203.png,501,311,705,250,Legendbbox
LineCharts/4_line_204.png,97,972,760,782,XAxisbbox
LineCharts/4_line_204.png,0,753,93,126,YAxisbbox
LineCharts/4_line_204.png,458,420,784,261,Legendbbox
LineCharts/4_line_205.png,97,885,787,782,XAxisbbox
LineCharts/4_line_205.png,-37,796,93,95,YAxisbbox
LineCharts/4_line_205.png,517,620,707,523,Legendbbox
LineCharts/5_line_206.png,96,886,761,782,XAxisbbox
LineCharts/5_line_206.png,9,767,93,125,YAxisbbox
LineCharts/5_line_206.png,438,600,648,483,Legendbbox
LineCharts/3_line_207.png,97,1030,764,782,XAxisbbox
LineCharts/3_line_207.png,29,781,93,124,YAxisbbox
LineCharts/3_line_207.png,490,503,587,435,Legendbbox
LineCharts/4_line_208.png,101,907,760,782,XAxisbbox
LineCharts/4_line_208.png,-34,754,93,126,YAxisbbox
LineCharts/4_line_208.png,418,595,611,436,Legendbbox
LineCharts/3_line_209.png,97,1036,763,782,XAxisbbox
LineCharts/3_line_209.png,34,792,93,125,YAxisbbox
LineCharts/3_line_209.png,574,379,705,309,Legendbbox
LineCharts/5_line_210.png,89,834,767,782,XAxisbbox
LineCharts/5_line_210.png,25,792,93,95,YAxisbbox
LineCharts/5_line_210.png,488,529,733,359,Legendbbox
LineCharts/4_line_211.png,85,827,775,782,XAxisbbox
LineCharts/4_line_211.png,-39,757,93,126,YAxisbbox
LineCharts/4_line_211.png,565,578,883,439,Legendbbox
LineCharts/3_line_212.png,97,941,787,782,XAxisbbox
LineCharts/3_line_212.png,-15,805,93,112,YAxisbbox
LineCharts/3_line_212.png,470,558,634,470,Legendbbox
LineCharts/5_line_213.png,97,954,787,782,XAxisbbox
LineCharts/5_line_213.png,-23,763,93,95,YAxisbbox
LineCharts/5_line_213.png,228,392,366,281,Legendbbox
LineCharts/5_line_214.png,96,897,763,782,XAxisbbox
LineCharts/5_line_214.png,32,806,93,121,YAxisbbox
LineCharts/5_line_214.png,554,538,802,394,Legendbbox
LineCharts/5_line_215.png,85,975,775,782,XAxisbbox
LineCharts/5_line_215.png,-34,767,93,126,YAxisbbox
LineCharts/5_line_215.png,342,422,556,305,Legendbbox
LineCharts/5_line_216.png,85,952,777,782,XAxisbbox
LineCharts/5_line_216.png,-24,750,93,126,YAxisbbox
LineCharts/5_line_216.png,186,533,373,415,Legendbbox
LineCharts/3_line_217.png,92,900,765,782,XAxisbbox
LineCharts/3_line_217.png,-35,793,93,95,YAxisbbox
LineCharts/3_line_217.png,412,331,638,235,Legendbbox
LineCharts/5_line_218.png,97,984,758,782,XAxisbbox
LineCharts/5_line_218.png,-16,759,93,126,YAxisbbox
LineCharts/5_line_218.png,359,497,533,385,Legendbbox
LineCharts/5_line_219.png,92,890,769,782,XAxisbbox
LineCharts/5_line_219.png,21,805,93,122,YAxisbbox
LineCharts/5_line_219.png,210,577,431,420,Legendbbox
LineCharts/2_line_220.png,101,1009,760,782,XAxisbbox
LineCharts/2_line_220.png,10,757,93,95,YAxisbbox
LineCharts/2_line_220.png,398,469,552,402,Legendbbox
LineCharts/2_line_221.png,97,871,757,782,XAxisbbox
LineCharts/2_line_221.png,0,792,93,95,YAxisbbox
LineCharts/2_line_221.png,393,621,552,574,Legendbbox
LineCharts/3_line_222.png,85,925,775,782,XAxisbbox
LineCharts/3_line_222.png,-8,794,93,95,YAxisbbox
LineCharts/3_line_222.png,514,482,740,385,Legendbbox
LineCharts/3_line_223.png,97,961,757,782,XAxisbbox
LineCharts/3_line_223.png,35,789,93,95,YAxisbbox
LineCharts/3_line_223.png,387,296,594,207,Legendbbox
LineCharts/4_line_224.png,97,917,758,782,XAxisbbox
LineCharts/4_line_224.png,10,779,93,95,YAxisbbox
LineCharts/4_line_224.png,216,526,490,410,Legendbbox
LineCharts/3_line_225.png,85,1003,800,782,XAxisbbox
LineCharts/3_line_225.png,-5,806,93,119,YAxisbbox
LineCharts/3_line_225.png,519,353,692,265,Legendbbox
LineCharts/4_line_226.png,80,848,804,782,XAxisbbox
LineCharts/4_line_226.png,26,789,93,95,YAxisbbox
LineCharts/4_line_226.png,292,286,588,149,Legendbbox
LineCharts/3_line_227.png,97,1016,758,782,XAxisbbox
LineCharts/3_line_227.png,-29,747,93,126,YAxisbbox
LineCharts/3_line_227.png,560,515,769,411,Legendbbox
LineCharts/4_line_228.png,85,902,776,782,XAxisbbox
LineCharts/4_line_228.png,7,806,93,121,YAxisbbox
LineCharts/4_line_228.png,385,338,504,243,Legendbbox
LineCharts/5_line_229.png,79,994,781,782,XAxisbbox
LineCharts/5_line_229.png,-12,777,93,95,YAxisbbox
LineCharts/5_line_229.png,337,538,637,368,Legendbbox
LineCharts/4_line_230.png,97,1038,757,782,XAxisbbox
LineCharts/4_line_230.png,-27,745,93,126,YAxisbbox
LineCharts/4_line_230.png,527,616,672,526,Legendbbox
LineCharts/4_line_231.png,97,1027,759,782,XAxisbbox
LineCharts/4_line_231.png,-1,806,93,117,YAxisbbox
LineCharts/4_line_231.png,576,619,863,460,Legendbbox
LineCharts/3_line_232.png,85,979,774,782,XAxisbbox
LineCharts/3_line_232.png,15,793,93,95,YAxisbbox
LineCharts/3_line_232.png,334,464,518,343,Legendbbox
LineCharts/4_line_233.png,85,890,776,782,XAxisbbox
LineCharts/4_line_233.png,-28,789,93,95,YAxisbbox
LineCharts/4_line_233.png,447,437,621,343,Legendbbox
LineCharts/4_line_234.png,101,990,760,782,XAxisbbox
LineCharts/4_line_234.png,19,806,93,121,YAxisbbox
LineCharts/4_line_234.png,347,466,614,307,Legendbbox
LineCharts/3_line_235.png,89,944,770,782,XAxisbbox
LineCharts/3_line_235.png,3,746,93,126,YAxisbbox
LineCharts/3_line_235.png,514,376,760,272,Legendbbox
LineCharts/3_line_236.png,97,914,787,782,XAxisbbox
LineCharts/3_line_236.png,24,806,93,115,YAxisbbox
LineCharts/3_line_236.png,413,484,584,387,Legendbbox
LineCharts/3_line_237.png,96,946,763,782,XAxisbbox
LineCharts/3_line_237.png,17,762,93,126,YAxisbbox
LineCharts/3_line_237.png,518,513,720,409,Legendbbox
LineCharts/3_line_238.png,101,834,764,782,XAxisbbox
LineCharts/3_line_238.png,-45,793,93,95,YAxisbbox
LineCharts/3_line_238.png,203,401,406,296,Legendbbox
LineCharts/2_line_239.png,85,837,776,782,XAxisbbox
LineCharts/2_line_239.png,25,805,93,118,YAxisbbox
LineCharts/2_line_239.png,440,449,591,399,Legendbbox
LineCharts/3_line_240.png,97,853,759,782,XAxisbbox
LineCharts/3_line_240.png,-35,751,93,126,YAxisbbox
LineCharts/3_line_240.png,376,552,582,480,Legendbbox
LineCharts/4_line_241.png,85,999,775,782,XAxisbbox
LineCharts/4_line_241.png,8,793,93,95,YAxisbbox
LineCharts/4_line_241.png,244,400,438,274,Legendbbox
LineCharts/5_line_242.png,89,901,795,782,XAxisbbox
LineCharts/5_line_242.png,16,754,93,126,YAxisbbox
LineCharts/5_line_242.png,259,474,464,330,Legendbbox
LineCharts/2_line_243.png,85,1008,776,782,XAxisbbox
LineCharts/2_line_243.png,-32,806,93,112,YAxisbbox
LineCharts/2_line_243.png,425,284,609,218,Legendbbox
LineCharts/5_line_244.png,85,976,776,782,XAxisbbox
LineCharts/5_line_244.png,18,754,93,126,YAxisbbox
LineCharts/5_line_244.png,234,282,547,85,Legendbbox
LineCharts/5_line_245.png,85,875,775,782,XAxisbbox
LineCharts/5_line_245.png,-28,755,93,95,YAxisbbox
LineCharts/5_line_245.png,494,414,736,244,Legendbbox
LineCharts/4_line_246.png,85,909,800,782,XAxisbbox
LineCharts/4_line_246.png,-30,763,93,126,YAxisbbox
LineCharts/4_line_246.png,377,342,643,203,Legendbbox
LineCharts/3_line_247.png,97,979,758,782,XAxisbbox
LineCharts/3_line_247.png,31,743,93,126,YAxisbbox
LineCharts/3_line_247.png,542,534,705,430,Legendbbox
LineCharts/4_line_248.png,80,974,776,782,XAxisbbox
LineCharts/4_line_248.png,-26,753,93,126,YAxisbbox
LineCharts/4_line_248.png,519,402,734,276,Legendbbox
LineCharts/3_line_249.png,92,861,770,782,XAxisbbox
LineCharts/3_line_249.png,-33,789,93,95,YAxisbbox
LineCharts/3_line_249.png,388,528,577,431,Legendbbox
LineCharts/4_line_250.png,85,1051,777,782,XAxisbbox
LineCharts/4_line_250.png,-45,805,93,119,YAxisbbox
LineCharts/4_line_250.png,458,327,790,168,Legendbbox
LineCharts/3_line_251.png,97,992,787,782,XAxisbbox
LineCharts/3_line_251.png,-44,791,93,95,YAxisbbox
LineCharts/3_line_251.png,198,614,457,493,Legendbbox
LineCharts/5_line_252.png,97,961,761,782,XAxisbbox
LineCharts/5_line_252.png,-8,793,93,95,YAxisbbox
LineCharts/5_line_252.png,244,290,463,133,Legendbbox
LineCharts/2_line_253.png,97,884,787,782,XAxisbbox
LineCharts/2_line_253.png,14,799,93,95,YAxisbbox
LineCharts/2_line_253.png,487,425,703,354,Legendbbox
LineCharts/5_line_254.png,89,947,770,782,XAxisbbox
LineCharts/5_line_254.png,25,785,145,81,YAxisbbox
LineCharts/5_line_254.png,320,607,576,435,Legendbbox
LineCharts/5_line_255.png,97,880,758,782,XAxisbbox
LineCharts/5_line_255.png,11,767,93,126,YAxisbbox
LineCharts/5_line_255.png,475,298,743,141,Legendbbox
LineCharts/4_line_256.png,97,951,757,782,XAxisbbox
LineCharts/4_line_256.png,-28,792,93,95,YAxisbbox
LineCharts/4_line_256.png,404,435,680,308,Legendbbox
LineCharts/5_line_257.png,89,1022,771,782,XAxisbbox
LineCharts/5_line_257.png,25,751,93,126,YAxisbbox
LineCharts/5_line_257.png,355,329,565,185,Legendbbox
LineCharts/2_line_258.png,97,959,757,782,XAxisbbox
LineCharts/2_line_258.png,-11,785,145,81,YAxisbbox
LineCharts/2_line_258.png,315,615,554,565,Legendbbox
LineCharts/4_line_259.png,89,1027,770,782,XAxisbbox
LineCharts/4_line_259.png,-45,754,93,126,YAxisbbox
LineCharts/4_line_259.png,419,306,681,169,Legendbbox
LineCharts/2_line_260.png,85,1045,777,782,XAxisbbox
LineCharts/2_line_260.png,25,748,93,126,YAxisbbox
LineCharts/2_line_260.png,502,494,670,445,Legendbbox
LineCharts/2_line_262.png,92,859,769,782,XAxisbbox
LineCharts/2_line_262.png,-22,781,93,120,YAxisbbox
LineCharts/2_line_262.png,305,409,497,360,Legendbbox
LineCharts/4_line_263.png,85,926,775,782,XAxisbbox
LineCharts/4_line_263.png,-19,787,93,95,YAxisbbox
LineCharts/4_line_263.png,468,308,666,192,Legendbbox
LineCharts/2_line_264.png,80,889,804,782,XAxisbbox
LineCharts/2_line_264.png,-27,801,93,95,YAxisbbox
LineCharts/2_line_264.png,580,391,870,319,Legendbbox
LineCharts/5_line_265.png,89,901,795,782,XAxisbbox
LineCharts/5_line_265.png,-40,743,93,126,YAxisbbox
LineCharts/5_line_265.png,200,282,460,125,Legendbbox
LineCharts/5_line_266.png,97,840,759,782,XAxisbbox
LineCharts/5_line_266.png,20,792,93,95,YAxisbbox
LineCharts/5_line_266.png,583,336,832,166,Legendbbox
LineCharts/2_line_267.png,80,916,781,782,XAxisbbox
LineCharts/2_line_267.png,-22,815,93,95,YAxisbbox
LineCharts/2_line_267.png,313,316,471,267,Legendbbox
LineCharts/5_line_268.png,97,1051,759,782,XAxisbbox
LineCharts/5_line_268.png,-6,767,93,126,YAxisbbox
LineCharts/5_line_268.png,274,424,566,267,Legendbbox
LineCharts/3_line_269.png,97,891,787,782,XAxisbbox
LineCharts/3_line_269.png,-21,779,93,95,YAxisbbox
LineCharts/3_line_269.png,186,524,345,455,Legendbbox
LineCharts/4_line_270.png,97,840,787,782,XAxisbbox
LineCharts/4_line_270.png,24,797,93,125,YAxisbbox
LineCharts/4_line_270.png,526,287,678,192,Legendbbox
LineCharts/4_line_271.png,97,1022,758,782,XAxisbbox
LineCharts/4_line_271.png,-17,767,93,126,YAxisbbox
LineCharts/4_line_271.png,224,458,434,369,Legendbbox
LineCharts/4_line_272.png,89,955,770,782,XAxisbbox
LineCharts/4_line_272.png,5,780,93,95,YAxisbbox
LineCharts/4_line_272.png,366,372,605,246,Legendbbox
LineCharts/4_line_273.png,79,955,806,782,XAxisbbox
LineCharts/4_line_273.png,-47,754,93,126,YAxisbbox
LineCharts/4_line_273.png,336,562,628,403,Legendbbox
LineCharts/2_line_274.png,97,875,757,782,XAxisbbox
LineCharts/2_line_274.png,26,792,93,95,YAxisbbox
LineCharts/2_line_274.png,201,477,324,430,Legendbbox
LineCharts/5_line_275.png,89,936,770,782,XAxisbbox
LineCharts/5_line_275.png,-17,788,93,95,YAxisbbox
LineCharts/5_line_275.png,354,528,605,371,Legendbbox
LineCharts/3_line_276.png,97,826,759,782,XAxisbbox
LineCharts/3_line_276.png,-26,790,93,95,YAxisbbox
LineCharts/3_line_276.png,383,291,578,219,Legendbbox
LineCharts/4_line_277.png,85,1026,774,782,XAxisbbox
LineCharts/4_line_277.png,-13,792,93,95,YAxisbbox
LineCharts/4_line_277.png,538,464,687,348,Legendbbox
LineCharts/3_line_278.png,97,827,757,782,XAxisbbox
LineCharts/3_line_278.png,14,806,93,120,YAxisbbox
LineCharts/3_line_278.png,204,576,322,507,Legendbbox
LineCharts/2_line_279.png,79,1036,806,782,XAxisbbox
LineCharts/2_line_279.png,-18,806,93,116,YAxisbbox
LineCharts/2_line_279.png,304,374,578,308,Legendbbox
LineCharts/2_line_280.png,97,899,761,782,XAxisbbox
LineCharts/2_line_280.png,25,806,93,125,YAxisbbox
LineCharts/2_line_280.png,237,451,500,368,Legendbbox
LineCharts/3_line_281.png,85,932,776,782,XAxisbbox
LineCharts/3_line_281.png,-27,792,93,95,YAxisbbox
LineCharts/3_line_281.png,571,400,728,331,Legendbbox
LineCharts/3_line_282.png,80,907,804,782,XAxisbbox
LineCharts/3_line_282.png,13,805,93,117,YAxisbbox
LineCharts/3_line_282.png,254,470,477,381,Legendbbox
LineCharts/4_line_283.png,92,898,770,782,XAxisbbox
LineCharts/4_line_283.png,-8,788,93,95,YAxisbbox
LineCharts/4_line_283.png,410,363,582,269,Legendbbox
LineCharts/4_line_284.png,92,1042,764,782,XAxisbbox
LineCharts/4_line_284.png,-22,763,93,126,YAxisbbox
LineCharts/4_line_284.png,310,579,591,420,Legendbbox
LineCharts/4_line_285.png,79,909,777,782,XAxisbbox
LineCharts/4_line_285.png,-33,760,93,126,YAxisbbox
LineCharts/4_line_285.png,376,308,609,181,Legendbbox
LineCharts/4_line_286.png,97,1007,757,782,XAxisbbox
LineCharts/4_line_286.png,-32,753,93,126,YAxisbbox
LineCharts/4_line_286.png,400,498,597,404,Legendbbox
LineCharts/5_line_287.png,97,857,757,782,XAxisbbox
LineCharts/5_line_287.png,-18,781,93,122,YAxisbbox
LineCharts/5_line_287.png,387,421,545,310,Legendbbox
LineCharts/4_line_288.png,80,968,804,782,XAxisbbox
LineCharts/4_line_288.png,16,763,93,126,YAxisbbox
LineCharts/4_line_288.png,412,596,661,459,Legendbbox
